100
28.54	53.57	60.54	68.03	38.92	71.56	49.43	21.82	72.16	75.32	25.72	47.87	45.04	42.04	72.38	29.49	59.27	35.35	75.77	50.75	49.94	19.09	51.19	49.40	50.12	45.75	53.82	39.58	60.04	17.61	49.37	23.02	38.25	22.11	0.00	44.32	67.77	46.33	46.12	63.83	18.18	54.25	55.65	59.74	49.90	49.99	40.27	21.23	50.71	42.61	14.95	27.92	24.46	75.44	50.83	50.89	37.58	50.10	16.64	60.43	52.58	4.01	36.04	39.41	67.11	65.67	17.21	20.02	48.81	52.72	60.81	39.49	12.58	49.60	59.72	38.33	52.55	51.36	47.73	73.24	42.55	46.24	6.73	40.64	58.56	30.74	27.05	34.99	69.29	50.13	31.18	66.07	44.25	45.45	16.60	67.19	51.04	36.59	23.04	42.17	
28.31	39.85	24.24	25.75	34.87	31.48	40.17	27.98	32.87	35.95	26.22	15.80	24.07	2.30	31.51	23.65	15.63	43.43	35.78	17.46	8.74	27.52	8.23	49.03	10.60	48.91	49.73	5.23	39.58	35.95	29.33	21.36	32.55	42.96	44.32	0.00	33.93	43.32	30.72	23.78	27.11	17.16	45.50	26.14	5.60	13.70	5.47	25.39	9.90	1.71	41.88	16.48	23.58	37.57	47.61	17.04	20.41	40.27	27.79	35.98	9.51	46.37	21.11	45.76	35.43	36.92	27.13	24.86	10.99	52.85	25.75	40.77	38.03	7.42	40.48	44.61	31.85	42.77	47.20	32.05	31.51	37.10	38.11	13.32	14.37	17.88	21.18	28.34	31.03	11.57	32.10	33.72	11.67	18.77	29.29	37.24	44.40	36.28	43.17	24.72	
40.42	26.16	9.73	18.16	35.46	12.42	30.66	58.76	10.80	12.25	42.27	20.96	23.32	35.31	14.57	56.49	34.88	46.07	13.73	18.14	38.42	56.70	26.65	41.02	40.69	43.91	38.07	38.23	18.73	52.37	21.03	48.83	34.34	54.80	67.77	33.93	0.00	36.98	25.48	13.40	50.07	16.81	30.95	8.39	32.08	44.55	33.39	46.71	39.18	34.86	58.17	43.53	43.39	9.80	38.03	18.27	54.32	30.12	54.18	13.69	35.77	68.07	31.79	45.38	3.53	7.92	53.07	48.81	42.18	43.08	8.22	40.17	56.83	36.97	20.26	44.99	19.24	31.74	40.22	15.64	29.62	30.64	61.06	28.23	31.91	37.54	40.92	34.82	8.19	41.89	40.09	2.61	25.65	22.38	51.28	6.36	33.95	38.57	54.39	26.47	
21.27	11.42	36.50	49.39	9.51	47.51	6.38	50.54	46.67	48.89	25.55	30.55	20.44	42.58	49.41	53.40	55.62	12.31	50.18	31.36	51.96	46.57	42.66	5.71	53.93	7.01	7.91	43.39	19.97	28.88	17.76	40.05	11.60	25.60	46.33	43.32	36.98	0.00	13.98	43.02	35.14	35.71	10.10	33.05	46.51	56.87	38.40	32.11	53.12	42.65	32.01	37.68	29.73	46.77	4.98	31.94	56.70	7.00	41.26	23.76	51.70	44.55	22.86	9.58	34.24	30.45	40.12	35.80	54.22	9.58	35.12	6.87	33.80	50.50	18.78	9.84	18.13	6.35	3.96	50.57	11.88	7.05	41.08	30.01	52.93	29.58	29.44	16.61	43.39	54.88	16.71	34.39	32.44	26.05	34.53	32.49	5.04	10.33	24.78	18.81	
17.59	9.73	23.07	35.72	9.98	34.59	9.52	44.00	34.03	36.58	20.94	16.74	6.77	30.38	36.35	45.05	41.92	20.69	37.71	17.39	39.08	40.62	29.01	19.44	41.19	20.74	19.18	31.77	14.00	29.06	4.48	33.01	9.03	29.86	46.12	30.72	25.48	13.98	0.00	29.40	30.64	21.74	14.92	19.96	33.25	44.42	26.35	27.12	40.23	30.34	34.22	29.15	23.93	35.02	17.40	17.97	46.71	9.56	36.24	14.66	38.45	45.51	12.99	20.52	23.48	20.75	35.03	30.36	41.71	22.88	21.94	15.05	33.98	37.57	13.88	19.92	6.78	12.07	17.90	37.50	4.18	6.97	39.80	17.62	39.16	20.84	22.42	11.13	30.71	42.23	15.58	23.09	19.27	12.42	30.97	22.60	13.82	13.09	29.35	6.41	
39.47	34.01	6.67	6.39	38.55	7.91	37.32	51.03	9.10	12.22	39.96	16.56	24.32	25.65	8.55	47.38	21.62	49.37	12.25	14.00	26.32	49.79	15.63	48.01	28.48	49.97	46.23	28.76	28.68	50.72	25.28	42.44	36.78	55.11	63.83	23.78	13.40	43.02	29.40	0.00	45.65	9.74	39.65	10.52	20.49	32.27	25.08	42.73	26.91	25.10	56.89	36.99	39.72	13.88	45.40	13.65	43.82	36.98	48.50	23.46	23.31	64.90	29.97	49.79	16.42	20.05	47.54	43.90	30.13	50.86	8.47	44.25	54.47	25.01	30.14	49.09	25.25	39.13	46.77	9.46	32.86	36.02	57.14	23.31	18.71	33.19	37.01	35.37	7.51	29.64	40.74	14.73	19.59	20.39	47.33	19.16	41.32	41.34	54.91	27.29	
14.05	39.43	42.48	49.91	26.05	53.39	36.29	15.84	54.02	57.19	9.94	29.79	28.12	24.91	54.20	20.72	42.59	27.58	57.62	32.69	33.90	11.66	33.36	39.69	34.58	37.17	43.05	22.91	44.56	11.21	33.13	7.83	24.56	19.65	18.18	27.11	50.07	35.14	30.64	45.65	0.00	36.09	42.85	41.89	32.70	35.38	22.54	3.55	34.84	25.44	15.90	10.80	6.89	57.41	40.10	32.80	26.92	36.84	6.13	44.05	36.06	19.53	18.86	31.46	49.69	48.69	5.01	2.37	33.63	43.56	42.85	29.08	11.35	33.26	44.52	30.16	36.45	38.67	37.76	55.07	27.82	32.73	11.51	22.50	41.48	12.65	9.16	20.09	51.19	34.86	18.43	48.53	26.07	27.69	2.31	50.05	39.02	24.83	20.26	25.60	
29.83	28.34	7.26	15.13	30.01	17.31	30.64	42.63	17.97	21.16	30.23	6.87	15.74	18.50	18.25	39.84	21.74	40.65	21.53	4.63	22.56	40.99	10.51	41.08	24.88	42.45	40.10	21.44	25.21	40.99	18.25	33.38	28.05	45.55	54.25	17.16	16.81	35.71	21.74	9.74	36.09	0.00	34.23	9.07	16.01	28.70	16.80	33.09	23.47	18.05	47.16	27.94	30.03	21.79	38.79	4.15	37.52	30.44	39.25	20.65	20.47	55.23	20.32	41.49	18.31	20.17	38.24	34.42	26.15	44.32	8.60	35.95	44.73	21.02	26.43	40.67	19.33	32.82	39.62	19.19	24.64	28.68	47.54	13.64	18.73	23.54	27.33	26.10	15.32	26.08	31.39	16.58	10.06	11.03	37.70	20.26	34.88	32.60	45.39	18.40	
28.82	5.90	32.98	45.97	16.99	42.65	6.56	57.49	41.44	43.19	32.92	30.69	21.43	45.25	44.71	59.33	55.60	22.40	44.64	30.55	53.68	53.78	42.97	11.18	55.84	15.17	7.20	46.69	12.33	38.05	16.47	46.62	18.28	35.54	55.65	45.50	30.95	10.10	14.92	39.65	42.85	34.23	0.00	29.15	47.61	59.18	41.25	39.53	54.80	45.19	41.71	43.36	36.71	40.55	8.02	31.14	61.48	6.06	48.84	17.26	52.77	54.13	27.34	19.52	27.75	23.50	47.65	43.10	56.46	12.30	31.23	16.71	43.07	52.13	10.85	19.90	14.90	4.30	11.25	45.87	15.70	10.17	50.05	32.53	52.69	34.98	35.81	22.93	38.34	56.91	24.89	28.35	33.89	26.84	42.60	25.49	5.07	19.06	34.75	21.29	
32.98	23.57	3.91	16.82	29.67	14.63	27.12	50.37	14.15	16.89	34.46	12.57	16.21	27.34	16.43	48.24	29.58	40.53	17.88	9.76	31.52	48.31	19.48	37.82	33.84	40.05	35.81	30.17	18.27	44.82	15.57	40.45	28.20	47.94	59.74	26.14	8.39	33.05	19.96	10.52	41.89	9.07	29.15	0.00	25.00	37.67	25.16	38.58	32.39	26.92	50.78	35.14	35.29	16.02	35.11	9.90	46.41	26.73	45.85	13.14	29.23	60.20	23.97	40.46	9.30	11.24	44.76	40.55	35.16	40.52	2.10	35.01	49.11	30.00	19.70	39.88	15.00	28.80	36.69	17.58	23.80	26.17	53.01	19.86	26.52	29.29	32.76	27.84	10.84	35.04	33.23	7.62	17.27	14.29	43.18	11.20	31.00	32.66	47.62	19.40	
33.12	41.80	22.40	21.36	38.58	27.78	42.76	32.97	29.39	32.33	31.37	16.98	26.48	7.86	27.51	27.98	10.29	47.74	31.96	17.79	6.56	32.83	5.52	52.20	8.88	52.47	52.43	10.48	40.39	41.34	31.17	26.91	36.29	48.14	49.90	5.60	32.08	46.51	33.25	20.49	32.70	16.01	47.61	25.00	0.00	12.69	10.58	30.91	7.53	7.30	47.33	22.08	28.97	34.36	50.52	17.25	23.47	42.77	33.33	36.27	5.20	51.97	25.20	49.79	34.06	36.17	32.69	30.45	10.17	55.90	24.18	44.61	43.56	5.01	41.45	48.70	33.28	45.28	50.45	27.92	34.64	39.96	43.71	16.84	8.79	23.02	26.49	32.44	27.98	10.08	36.61	32.29	14.07	20.86	34.87	36.19	47.06	40.29	48.30	27.70	
40.35	53.50	34.95	31.61	48.19	38.84	53.86	29.60	40.68	43.37	37.50	29.06	37.76	14.30	38.15	22.62	13.35	56.07	42.74	30.25	6.16	31.10	18.20	62.57	3.85	62.24	63.40	14.07	52.79	45.82	42.93	27.96	45.86	53.65	49.99	13.70	44.55	56.87	44.42	32.27	35.38	28.70	59.18	37.67	12.69	0.00	18.49	34.82	5.38	14.23	51.20	24.94	34.01	45.85	61.24	29.74	15.41	53.96	33.74	48.83	8.97	52.84	34.31	58.72	46.67	48.86	33.53	33.02	2.72	66.43	36.78	53.95	46.73	7.68	53.77	57.52	45.33	56.47	60.72	38.31	45.12	50.76	44.74	26.95	14.96	29.61	32.13	41.40	39.75	2.65	44.60	44.89	25.30	32.38	37.69	48.85	58.08	49.34	54.01	38.38	
22.84	35.78	24.05	28.22	29.71	32.98	35.64	25.99	34.08	37.26	20.83	13.30	19.93	4.19	33.35	23.10	20.85	38.02	37.33	15.64	14.10	24.76	10.93	44.09	15.79	43.77	45.07	5.60	36.43	30.77	25.51	17.73	27.39	37.60	40.27	5.47	33.39	38.40	26.35	25.08	22.54	16.80	41.25	25.16	10.58	18.49	0.00	20.48	15.25	4.34	36.79	12.42	18.41	38.37	42.83	15.36	21.78	35.79	24.06	33.36	14.95	42.03	15.85	40.43	34.37	35.22	23.25	20.40	15.87	47.97	25.22	35.53	33.13	12.85	37.18	39.27	28.32	38.28	42.23	34.05	26.71	32.42	33.84	8.73	19.27	12.48	15.91	23.03	31.81	16.64	26.65	32.77	8.48	15.12	24.62	35.83	39.79	30.98	37.78	20.11	
10.85	35.98	39.31	47.21	22.86	50.39	32.97	18.48	50.95	54.11	6.62	26.64	24.59	23.29	51.28	22.46	41.00	25.31	54.58	29.52	32.74	14.47	31.07	36.83	33.64	34.53	40.00	21.64	41.02	11.00	29.58	8.84	21.27	19.05	21.23	25.39	46.71	32.11	27.12	42.73	3.55	33.09	39.53	38.58	30.91	34.82	20.48	0.00	33.75	23.77	16.59	9.88	3.37	54.22	37.08	29.66	27.87	33.50	9.32	40.51	34.63	22.19	15.34	29.05	46.26	45.19	8.12	3.71	32.86	40.76	39.60	26.26	12.66	31.96	41.00	27.75	32.91	35.39	34.89	52.17	24.37	29.39	14.50	19.45	39.68	9.54	5.83	16.67	48.06	34.04	15.45	45.12	23.16	24.33	4.63	46.57	35.82	21.86	19.53	22.05	
37.94	49.04	29.60	26.49	44.77	33.60	49.73	31.53	35.40	38.14	35.53	24.33	33.48	11.21	32.98	25.25	9.39	53.27	37.56	25.29	1.17	32.36	12.97	58.83	1.58	58.79	59.35	12.12	47.89	44.64	38.42	27.96	42.44	52.09	50.71	9.90	39.18	53.12	40.23	26.91	34.84	23.47	54.80	32.39	7.53	5.38	15.25	33.75	0.00	10.94	50.33	24.07	32.45	40.55	57.32	24.75	19.03	49.78	34.14	43.79	3.69	53.26	31.01	55.65	41.33	43.60	33.74	32.48	3.39	62.61	31.45	50.67	46.13	2.67	48.93	54.50	40.66	52.29	57.02	33.19	41.27	46.77	45.02	23.12	10.25	27.31	30.28	38.23	34.41	2.73	41.89	39.55	20.96	27.96	37.13	43.54	54.00	46.18	52.37	34.40	
27.04	39.61	25.22	27.29	34.03	32.87	39.71	26.39	34.20	37.30	24.80	16.05	23.78	0.60	32.96	22.28	17.23	42.34	37.18	17.94	9.79	25.85	9.69	48.35	11.45	48.09	49.22	3.69	39.71	34.39	29.18	19.65	31.71	41.51	42.61	1.71	34.86	42.65	30.34	25.10	25.44	18.05	45.19	26.92	7.30	14.23	4.34	23.77	10.94	0.00	40.29	14.78	22.04	38.82	47.02	17.55	19.49	39.84	26.07	36.29	10.96	44.66	20.19	44.77	36.22	37.53	25.41	23.17	11.57	52.21	26.65	39.87	36.40	8.62	40.56	43.60	31.83	42.34	46.50	33.53	30.91	36.57	36.41	12.76	16.05	16.49	19.69	27.37	32.26	12.31	30.95	34.53	11.62	18.64	27.63	37.93	43.90	35.32	41.73	24.20	
17.80	40.37	52.40	62.02	25.65	64.11	35.81	28.88	64.31	67.34	16.98	40.33	34.86	39.82	65.29	35.38	57.51	20.54	68.06	42.99	49.33	24.80	46.98	34.66	50.19	30.89	39.24	38.23	47.63	6.20	38.09	23.66	25.52	7.16	14.95	41.88	58.17	32.01	34.22	56.89	15.90	47.16	41.71	50.78	47.33	51.20	36.79	16.59	50.33	40.29	0.00	26.33	18.39	66.80	36.28	43.28	42.37	36.52	19.49	48.88	51.19	12.60	27.04	24.55	56.90	54.76	19.06	18.23	49.35	37.86	52.22	25.15	4.95	48.54	47.08	23.52	40.96	37.47	33.07	66.29	30.24	32.94	11.80	33.95	56.06	24.74	20.99	23.51	61.17	50.55	18.64	56.13	37.90	36.86	13.61	56.48	36.89	22.93	8.10	31.71	
17.42	38.80	34.91	40.55	28.18	44.88	36.97	15.54	45.79	48.99	13.65	22.57	24.49	14.23	45.43	15.97	31.83	33.33	49.20	25.42	23.12	13.17	23.34	42.98	23.87	41.43	45.31	12.12	42.00	20.88	30.23	5.45	26.11	28.84	27.92	16.48	43.53	37.68	29.15	36.99	10.80	27.94	43.36	35.14	22.08	24.94	12.42	9.88	24.07	14.78	26.33	0.00	9.55	49.72	42.59	25.36	19.32	37.35	11.65	40.25	25.27	29.88	16.17	36.66	43.81	43.69	10.83	8.47	23.02	46.99	35.68	32.88	22.05	22.46	42.34	35.37	33.52	39.59	41.01	46.19	27.66	33.37	21.63	15.36	30.83	8.38	8.53	21.09	43.25	24.22	22.22	42.41	18.04	21.98	13.07	44.72	40.52	28.17	29.26	22.97	
8.54	32.95	36.12	44.37	20.32	47.31	30.16	20.87	47.82	50.96	4.35	23.48	21.23	21.60	48.26	23.98	39.19	24.01	51.47	26.34	31.39	17.07	28.66	34.68	32.49	32.68	37.58	20.34	37.76	12.37	26.27	10.38	18.57	19.68	24.46	23.58	43.39	29.73	23.93	39.72	6.89	30.03	36.71	35.29	28.97	34.01	18.41	3.37	32.45	22.04	18.39	9.55	0.00	50.99	34.71	26.51	28.59	30.66	12.33	37.17	33.00	25.21	11.98	27.53	42.90	41.82	11.11	6.46	31.88	38.65	36.36	24.24	15.02	30.48	37.78	26.22	29.60	32.64	32.72	49.17	21.34	26.55	17.72	16.41	37.68	6.59	2.73	13.78	44.89	33.00	13.36	41.78	20.21	21.02	7.89	43.20	33.20	19.66	20.01	18.72	
49.00	35.92	14.94	15.03	44.98	7.33	40.46	64.34	5.26	3.75	50.40	27.63	32.14	39.35	8.84	61.07	34.22	55.69	5.34	24.72	40.04	62.78	29.48	50.78	42.13	53.70	47.72	42.44	28.24	60.83	30.55	55.15	43.73	63.87	75.44	37.57	9.80	46.77	35.02	13.88	57.41	21.79	40.55	16.02	34.36	45.85	38.37	54.22	40.55	38.82	66.80	49.72	50.99	0.00	47.77	24.64	57.70	39.92	60.93	23.38	36.90	76.07	39.93	55.12	12.80	17.11	59.89	55.91	43.84	52.76	14.68	49.86	65.07	38.79	29.75	54.70	28.96	41.51	50.01	9.40	39.10	40.40	68.71	34.98	31.59	44.76	48.39	43.77	6.57	43.27	49.13	12.40	31.74	30.15	58.84	15.19	43.70	48.06	63.51	35.33	
26.26	11.87	38.77	51.79	14.46	49.23	8.16	55.52	48.20	50.19	30.53	34.14	24.13	46.99	51.22	58.36	59.32	15.98	51.57	34.63	56.16	51.55	46.41	3.17	58.18	7.26	3.01	47.94	19.88	33.52	20.55	45.02	16.49	29.61	50.83	47.61	38.03	4.98	17.40	45.40	40.10	38.79	8.02	35.11	50.52	61.24	42.83	37.08	57.32	47.02	36.28	42.59	34.71	47.77	0.00	35.23	61.54	8.43	46.22	24.40	55.72	48.88	27.52	12.45	35.01	30.92	45.08	40.78	58.56	5.53	37.21	11.42	38.37	54.68	18.49	13.14	20.15	6.35	3.53	52.38	16.12	10.56	45.76	34.30	56.55	34.44	34.40	21.50	45.00	59.17	21.67	35.41	36.46	29.79	39.45	32.95	4.12	15.27	28.75	22.91	
25.82	25.25	9.70	19.26	25.93	20.90	27.12	40.50	21.31	24.45	26.41	3.03	11.73	17.91	22.02	38.38	24.46	36.53	24.99	0.60	23.73	38.53	12.08	37.40	26.04	38.59	36.70	20.57	23.15	37.13	14.83	30.74	23.95	41.48	50.89	17.04	18.27	31.94	17.97	13.65	32.80	4.15	31.14	9.90	17.25	29.74	15.36	29.66	24.75	17.55	43.28	25.36	26.51	24.64	35.23	0.00	36.90	26.98	36.35	19.11	22.16	51.70	16.32	37.44	19.02	19.99	35.29	31.27	27.08	40.75	10.32	31.90	41.01	22.16	24.23	36.60	16.38	29.41	35.88	23.01	20.65	24.94	44.16	10.34	21.55	20.16	23.85	21.95	18.40	27.21	27.25	17.44	7.38	6.89	34.29	20.49	31.41	28.48	41.31	14.29	
36.74	56.42	44.65	44.72	47.26	51.24	55.34	15.86	52.81	55.78	32.86	35.05	40.91	19.07	50.97	8.19	28.30	52.58	55.43	37.24	18.98	18.66	28.23	62.12	17.67	60.73	64.15	16.34	58.01	38.12	46.70	19.19	45.10	46.56	37.58	20.41	54.32	56.70	46.71	43.82	26.92	37.52	61.48	46.41	23.47	15.41	21.78	27.87	19.03	19.49	42.37	19.32	28.59	57.70	61.54	36.90	0.00	55.64	23.04	55.12	22.46	40.95	34.25	55.97	55.70	56.88	23.33	24.84	15.81	66.13	46.12	52.17	37.49	19.75	58.66	54.68	49.72	58.01	60.16	51.34	46.01	51.83	33.47	29.84	29.25	27.12	27.85	40.12	51.22	16.96	41.54	54.02	30.27	36.69	29.04	57.36	59.16	47.44	47.14	40.30	
22.84	4.49	30.35	43.37	11.21	40.99	0.73	51.43	40.03	42.15	26.91	26.09	16.31	39.87	42.94	53.32	51.26	18.35	43.48	26.38	48.64	47.73	38.42	11.10	50.74	13.80	9.74	41.14	13.03	32.50	12.19	40.56	12.31	30.72	50.10	40.27	30.12	7.00	9.56	36.98	36.84	30.44	6.06	26.73	42.77	53.96	35.79	33.50	49.78	39.84	36.52	37.35	30.66	39.92	8.43	26.98	55.64	0.00	42.82	16.78	47.97	48.77	21.42	16.30	27.30	23.46	41.62	37.06	51.26	13.94	28.83	12.23	37.54	47.12	11.91	16.32	11.74	2.51	10.11	44.10	9.70	4.12	44.34	27.10	48.43	28.98	29.75	16.88	36.79	51.78	19.09	27.52	28.82	21.92	36.66	25.50	4.44	13.61	29.99	15.69	
20.11	45.25	46.02	52.19	32.12	56.37	42.28	9.99	57.19	60.39	15.92	33.42	33.13	25.49	56.98	15.90	42.63	33.53	60.67	36.32	33.33	5.73	34.96	45.81	33.60	43.24	49.17	22.96	50.02	16.12	38.41	6.43	30.58	24.51	16.64	27.79	54.18	41.26	36.24	48.50	6.13	39.25	48.84	45.85	33.33	33.74	24.06	9.32	34.14	26.07	19.49	11.65	12.33	60.93	46.22	36.35	23.04	42.82	0.00	49.17	35.94	19.15	23.92	37.47	54.10	53.44	1.21	5.88	32.38	49.68	46.61	35.20	14.55	32.96	50.07	36.18	41.77	44.70	43.88	57.77	33.64	38.70	11.00	26.04	41.94	16.78	14.00	25.98	54.54	33.68	24.55	52.82	29.21	31.97	7.25	54.68	45.09	30.95	25.22	30.85	
31.93	12.59	17.03	29.54	24.07	25.51	17.39	55.74	24.21	25.93	34.84	20.25	16.04	36.57	27.61	55.29	42.25	33.97	27.38	18.62	42.80	52.86	30.91	27.44	45.11	30.55	24.38	38.90	5.27	43.63	11.06	44.93	23.56	44.40	60.43	35.98	13.69	23.76	14.66	23.46	44.05	20.65	17.26	13.14	36.27	48.83	33.36	40.51	43.79	36.29	48.88	40.25	37.17	23.38	24.40	19.11	55.12	16.78	49.17	0.00	41.01	60.02	25.27	32.69	10.61	6.70	47.98	43.37	46.19	29.40	15.05	27.84	48.50	41.22	6.79	32.48	7.93	18.18	26.76	28.75	18.72	18.03	53.96	25.61	39.20	32.63	35.18	25.59	21.18	46.29	30.24	11.09	24.89	18.63	44.71	8.73	20.36	27.19	43.84	18.47	
37.78	46.94	26.28	22.80	43.70	29.92	47.96	34.17	31.73	34.46	35.73	22.10	31.67	11.40	29.29	28.27	6.71	52.68	33.87	22.72	3.48	34.65	10.11	57.40	5.26	57.62	57.63	13.16	45.28	45.33	36.31	29.61	41.39	52.46	52.58	9.51	35.77	51.70	38.45	23.31	36.06	20.47	52.77	29.23	5.20	8.97	14.95	34.63	3.69	10.96	51.19	25.27	33.00	36.90	55.72	22.16	22.46	47.97	35.94	41.01	0.00	54.92	30.19	54.83	38.03	40.47	35.44	33.74	7.06	61.10	28.18	49.70	47.19	3.06	46.39	53.72	38.35	50.48	55.64	29.50	39.83	45.16	46.65	21.93	6.83	27.39	30.66	37.44	30.79	6.38	41.45	36.25	19.27	26.05	38.30	40.32	52.26	45.33	52.67	32.89	
28.12	52.44	61.26	69.37	37.70	72.52	48.08	25.36	73.01	76.15	25.81	48.67	45.02	44.11	73.45	32.96	61.58	33.12	76.67	51.52	52.43	22.33	52.88	47.25	52.75	43.44	51.84	41.81	59.29	16.49	49.01	25.33	37.26	19.57	4.01	46.37	68.07	44.55	45.51	64.90	19.53	55.23	54.13	60.20	51.97	52.84	42.03	22.19	53.26	44.66	12.60	29.88	25.21	76.07	48.88	51.70	40.95	48.77	19.15	60.02	54.92	0.00	36.29	37.11	67.20	65.51	19.52	21.62	51.53	50.41	61.39	37.68	11.53	51.99	58.87	36.10	52.10	49.86	45.67	74.35	41.76	45.04	8.27	41.60	60.70	31.71	27.90	34.43	70.05	52.83	30.19	66.25	45.34	45.93	17.64	67.11	49.38	35.17	20.49	42.04	
9.51	22.64	25.37	35.40	13.88	37.07	21.10	31.11	37.27	40.32	10.50	13.46	9.26	20.04	38.30	32.10	35.18	22.55	41.02	15.99	29.84	27.88	22.67	28.49	31.63	27.94	30.01	20.57	26.25	20.96	14.53	20.12	11.57	25.26	36.04	21.11	31.79	22.86	12.99	29.97	18.86	20.32	27.34	23.97	25.20	34.31	15.85	15.34	31.01	20.19	27.04	16.17	11.98	39.93	27.52	16.32	34.25	21.42	23.92	25.27	30.19	36.29	0.00	24.67	31.08	29.85	22.72	18.10	31.71	32.44	25.27	19.68	25.15	28.50	26.44	23.54	17.89	23.76	26.59	39.31	11.76	17.58	29.37	8.53	32.93	7.85	9.92	7.26	34.16	32.49	11.70	30.03	12.19	9.83	19.73	31.26	24.92	15.18	25.14	7.00	
19.23	20.79	43.57	56.04	11.55	55.10	15.60	47.30	54.48	56.93	23.18	35.46	25.75	44.58	56.87	51.42	59.57	4.12	58.12	36.91	54.49	43.11	46.75	10.27	56.22	6.34	15.19	44.72	29.32	22.85	24.90	37.74	13.70	17.58	39.41	45.76	45.38	9.58	20.52	49.79	31.46	41.49	19.52	40.46	49.79	58.72	40.43	29.05	55.65	44.77	24.55	36.66	27.53	55.12	12.45	37.44	55.97	16.30	37.47	32.69	54.83	37.11	24.67	0.00	42.90	39.38	36.44	32.70	56.19	13.31	42.45	5.56	27.32	53.17	28.21	1.31	26.16	15.94	8.96	58.01	16.95	14.77	34.97	32.96	57.14	29.52	28.13	17.42	51.16	57.04	14.48	42.85	36.15	30.84	30.28	41.40	14.46	9.51	16.67	23.23	
39.28	23.19	11.75	21.52	33.41	15.94	27.88	59.22	14.30	15.58	41.44	21.43	22.19	36.64	18.10	57.40	37.60	43.83	17.10	18.79	40.52	56.94	28.56	38.05	42.82	41.10	34.91	39.45	15.45	51.24	19.14	49.00	32.48	53.17	67.11	35.43	3.53	34.24	23.48	16.42	49.69	18.31	27.75	9.30	34.06	46.67	34.37	46.26	41.33	36.22	56.90	43.81	42.90	12.80	35.01	19.02	55.70	27.30	54.10	10.61	38.03	67.20	31.08	42.90	0.00	4.43	52.96	48.58	44.22	39.96	9.89	37.82	55.84	39.02	16.97	42.58	16.94	28.78	37.34	19.17	27.66	28.14	60.45	28.45	34.59	37.33	40.54	33.41	11.71	44.02	38.55	1.79	26.28	22.13	50.76	2.86	30.97	36.55	52.71	25.25	
37.42	19.21	14.54	25.53	30.47	20.31	24.08	59.21	18.72	20.00	39.95	21.96	20.66	37.89	22.46	57.96	40.63	40.58	21.53	19.64	42.72	56.66	30.66	34.00	45.04	37.21	30.69	40.54	11.16	49.30	16.67	48.70	29.77	50.61	65.67	36.92	7.92	30.45	20.75	20.05	48.69	20.17	23.50	11.24	36.17	48.86	35.22	45.19	43.60	37.53	54.76	43.69	41.82	17.11	30.92	19.99	56.88	23.46	53.44	6.70	40.47	65.51	29.85	39.38	4.43	0.00	52.27	47.76	46.33	35.76	12.50	34.48	54.04	41.18	12.67	39.15	13.99	24.78	33.40	23.55	24.91	24.69	59.08	28.46	37.59	36.67	39.61	31.28	16.03	46.24	36.20	5.60	26.85	21.72	49.57	2.04	26.93	33.61	50.10	23.51	
18.94	44.04	44.97	51.32	30.95	55.40	41.09	10.91	56.20	59.39	14.74	32.35	31.94	24.84	56.04	16.44	42.11	32.53	59.69	35.26	32.91	6.68	34.17	44.70	33.26	42.18	48.02	22.38	48.81	15.39	37.21	5.83	29.39	23.82	17.21	27.13	53.07	40.12	35.03	47.54	5.01	38.24	47.65	44.76	32.69	33.53	23.25	8.12	33.74	25.41	19.06	10.83	11.11	59.89	45.08	35.29	23.33	41.62	1.21	47.98	35.44	19.52	22.72	36.44	52.96	52.27	0.00	4.67	32.09	48.58	45.54	34.09	14.16	32.49	48.86	35.15	40.56	43.51	42.77	56.84	32.43	37.50	11.28	24.97	41.35	15.63	12.80	24.78	53.53	33.38	23.41	51.69	28.19	30.83	6.35	53.52	43.92	29.82	24.51	29.65	
14.53	39.41	40.97	48.01	26.52	51.69	36.54	14.77	52.39	55.57	10.27	28.28	27.34	22.63	52.45	18.98	40.29	28.91	55.95	31.20	31.55	10.77	31.27	40.54	32.21	38.23	43.70	20.58	44.15	13.35	32.56	5.65	24.88	21.73	20.02	24.86	48.81	35.80	30.36	43.90	2.37	34.42	43.10	40.55	30.45	33.02	20.40	3.71	32.48	23.17	18.23	8.47	6.46	55.91	40.78	31.27	24.84	37.06	5.88	43.37	33.74	21.62	18.10	32.70	48.58	47.76	4.67	0.00	31.26	44.47	41.43	29.97	13.72	30.92	44.19	31.39	35.91	38.99	38.60	53.29	27.80	32.94	13.47	20.93	39.22	11.28	8.19	20.19	49.62	32.49	19.16	47.35	24.37	26.48	4.68	49.05	39.47	25.57	22.30	25.00	
