75
22.84	35.78	24.05	28.22	29.71	32.98	35.64	25.99	34.08	37.26	20.83	13.30	19.93	4.19	33.35	23.10	20.85	38.02	37.33	15.64	14.10	24.76	10.93	44.09	15.79	43.77	45.07	5.60	36.43	30.77	25.51	17.73	27.39	37.60	40.27	5.47	33.39	38.40	26.35	25.08	22.54	16.80	41.25	25.16	10.58	18.49	0.00	20.48	15.25	4.34	36.79	12.42	18.41	38.37	42.83	15.36	21.78	35.79	24.06	33.36	14.95	42.03	15.85	40.43	34.37	35.22	23.25	20.40	15.87	47.97	25.22	35.53	33.13	12.85	37.18	
10.85	35.98	39.31	47.21	22.86	50.39	32.97	18.48	50.95	54.11	6.62	26.64	24.59	23.29	51.28	22.46	41.00	25.31	54.58	29.52	32.74	14.47	31.07	36.83	33.64	34.53	40.00	21.64	41.02	11.00	29.58	8.84	21.27	19.05	21.23	25.39	46.71	32.11	27.12	42.73	3.55	33.09	39.53	38.58	30.91	34.82	20.48	0.00	33.75	23.77	16.59	9.88	3.37	54.22	37.08	29.66	27.87	33.50	9.32	40.51	34.63	22.19	15.34	29.05	46.26	45.19	8.12	3.71	32.86	40.76	39.60	26.26	12.66	31.96	41.00	
37.94	49.04	29.60	26.49	44.77	33.60	49.73	31.53	35.40	38.14	35.53	24.33	33.48	11.21	32.98	25.25	9.39	53.27	37.56	25.29	1.17	32.36	12.97	58.83	1.58	58.79	59.35	12.12	47.89	44.64	38.42	27.96	42.44	52.09	50.71	9.90	39.18	53.12	40.23	26.91	34.84	23.47	54.80	32.39	7.53	5.38	15.25	33.75	0.00	10.94	50.33	24.07	32.45	40.55	57.32	24.75	19.03	49.78	34.14	43.79	3.69	53.26	31.01	55.65	41.33	43.60	33.74	32.48	3.39	62.61	31.45	50.67	46.13	2.67	48.93	
27.04	39.61	25.22	27.29	34.03	32.87	39.71	26.39	34.20	37.30	24.80	16.05	23.78	0.60	32.96	22.28	17.23	42.34	37.18	17.94	9.79	25.85	9.69	48.35	11.45	48.09	49.22	3.69	39.71	34.39	29.18	19.65	31.71	41.51	42.61	1.71	34.86	42.65	30.34	25.10	25.44	18.05	45.19	26.92	7.30	14.23	4.34	23.77	10.94	0.00	40.29	14.78	22.04	38.82	47.02	17.55	19.49	39.84	26.07	36.29	10.96	44.66	20.19	44.77	36.22	37.53	25.41	23.17	11.57	52.21	26.65	39.87	36.40	8.62	40.56	
17.80	40.37	52.40	62.02	25.65	64.11	35.81	28.88	64.31	67.34	16.98	40.33	34.86	39.82	65.29	35.38	57.51	20.54	68.06	42.99	49.33	24.80	46.98	34.66	50.19	30.89	39.24	38.23	47.63	6.20	38.09	23.66	25.52	7.16	14.95	41.88	58.17	32.01	34.22	56.89	15.90	47.16	41.71	50.78	47.33	51.20	36.79	16.59	50.33	40.29	0.00	26.33	18.39	66.80	36.28	43.28	42.37	36.52	19.49	48.88	51.19	12.60	27.04	24.55	56.90	54.76	19.06	18.23	49.35	37.86	52.22	25.15	4.95	48.54	47.08	
17.42	38.80	34.91	40.55	28.18	44.88	36.97	15.54	45.79	48.99	13.65	22.57	24.49	14.23	45.43	15.97	31.83	33.33	49.20	25.42	23.12	13.17	23.34	42.98	23.87	41.43	45.31	12.12	42.00	20.88	30.23	5.45	26.11	28.84	27.92	16.48	43.53	37.68	29.15	36.99	10.80	27.94	43.36	35.14	22.08	24.94	12.42	9.88	24.07	14.78	26.33	0.00	9.55	49.72	42.59	25.36	19.32	37.35	11.65	40.25	25.27	29.88	16.17	36.66	43.81	43.69	10.83	8.47	23.02	46.99	35.68	32.88	22.05	22.46	42.34	
8.54	32.95	36.12	44.37	20.32	47.31	30.16	20.87	47.82	50.96	4.35	23.48	21.23	21.60	48.26	23.98	39.19	24.01	51.47	26.34	31.39	17.07	28.66	34.68	32.49	32.68	37.58	20.34	37.76	12.37	26.27	10.38	18.57	19.68	24.46	23.58	43.39	29.73	23.93	39.72	6.89	30.03	36.71	35.29	28.97	34.01	18.41	3.37	32.45	22.04	18.39	9.55	0.00	50.99	34.71	26.51	28.59	30.66	12.33	37.17	33.00	25.21	11.98	27.53	42.90	41.82	11.11	6.46	31.88	38.65	36.36	24.24	15.02	30.48	37.78	
49.00	35.92	14.94	15.03	44.98	7.33	40.46	64.34	5.26	3.75	50.40	27.63	32.14	39.35	8.84	61.07	34.22	55.69	5.34	24.72	40.04	62.78	29.48	50.78	42.13	53.70	47.72	42.44	28.24	60.83	30.55	55.15	43.73	63.87	75.44	37.57	9.80	46.77	35.02	13.88	57.41	21.79	40.55	16.02	34.36	45.85	38.37	54.22	40.55	38.82	66.80	49.72	50.99	0.00	47.77	24.64	57.70	39.92	60.93	23.38	36.90	76.07	39.93	55.12	12.80	17.11	59.89	55.91	43.84	52.76	14.68	49.86	65.07	38.79	29.75	
26.26	11.87	38.77	51.79	14.46	49.23	8.16	55.52	48.20	50.19	30.53	34.14	24.13	46.99	51.22	58.36	59.32	15.98	51.57	34.63	56.16	51.55	46.41	3.17	58.18	7.26	3.01	47.94	19.88	33.52	20.55	45.02	16.49	29.61	50.83	47.61	38.03	4.98	17.40	45.40	40.10	38.79	8.02	35.11	50.52	61.24	42.83	37.08	57.32	47.02	36.28	42.59	34.71	47.77	0.00	35.23	61.54	8.43	46.22	24.40	55.72	48.88	27.52	12.45	35.01	30.92	45.08	40.78	58.56	5.53	37.21	11.42	38.37	54.68	18.49	
25.82	25.25	9.70	19.26	25.93	20.90	27.12	40.50	21.31	24.45	26.41	3.03	11.73	17.91	22.02	38.38	24.46	36.53	24.99	0.60	23.73	38.53	12.08	37.40	26.04	38.59	36.70	20.57	23.15	37.13	14.83	30.74	23.95	41.48	50.89	17.04	18.27	31.94	17.97	13.65	32.80	4.15	31.14	9.90	17.25	29.74	15.36	29.66	24.75	17.55	43.28	25.36	26.51	24.64	35.23	0.00	36.90	26.98	36.35	19.11	22.16	51.70	16.32	37.44	19.02	19.99	35.29	31.27	27.08	40.75	10.32	31.90	41.01	22.16	24.23	
36.74	56.42	44.65	44.72	47.26	51.24	55.34	15.86	52.81	55.78	32.86	35.05	40.91	19.07	50.97	8.19	28.30	52.58	55.43	37.24	18.98	18.66	28.23	62.12	17.67	60.73	64.15	16.34	58.01	38.12	46.70	19.19	45.10	46.56	37.58	20.41	54.32	56.70	46.71	43.82	26.92	37.52	61.48	46.41	23.47	15.41	21.78	27.87	19.03	19.49	42.37	19.32	28.59	57.70	61.54	36.90	0.00	55.64	23.04	55.12	22.46	40.95	34.25	55.97	55.70	56.88	23.33	24.84	15.81	66.13	46.12	52.17	37.49	19.75	58.66	
22.84	4.49	30.35	43.37	11.21	40.99	0.73	51.43	40.03	42.15	26.91	26.09	16.31	39.87	42.94	53.32	51.26	18.35	43.48	26.38	48.64	47.73	38.42	11.10	50.74	13.80	9.74	41.14	13.03	32.50	12.19	40.56	12.31	30.72	50.10	40.27	30.12	7.00	9.56	36.98	36.84	30.44	6.06	26.73	42.77	53.96	35.79	33.50	49.78	39.84	36.52	37.35	30.66	39.92	8.43	26.98	55.64	0.00	42.82	16.78	47.97	48.77	21.42	16.30	27.30	23.46	41.62	37.06	51.26	13.94	28.83	12.23	37.54	47.12	11.91	
20.11	45.25	46.02	52.19	32.12	56.37	42.28	9.99	57.19	60.39	15.92	33.42	33.13	25.49	56.98	15.90	42.63	33.53	60.67	36.32	33.33	5.73	34.96	45.81	33.60	43.24	49.17	22.96	50.02	16.12	38.41	6.43	30.58	24.51	16.64	27.79	54.18	41.26	36.24	48.50	6.13	39.25	48.84	45.85	33.33	33.74	24.06	9.32	34.14	26.07	19.49	11.65	12.33	60.93	46.22	36.35	23.04	42.82	0.00	49.17	35.94	19.15	23.92	37.47	54.10	53.44	1.21	5.88	32.38	49.68	46.61	35.20	14.55	32.96	50.07	
31.93	12.59	17.03	29.54	24.07	25.51	17.39	55.74	24.21	25.93	34.84	20.25	16.04	36.57	27.61	55.29	42.25	33.97	27.38	18.62	42.80	52.86	30.91	27.44	45.11	30.55	24.38	38.90	5.27	43.63	11.06	44.93	23.56	44.40	60.43	35.98	13.69	23.76	14.66	23.46	44.05	20.65	17.26	13.14	36.27	48.83	33.36	40.51	43.79	36.29	48.88	40.25	37.17	23.38	24.40	19.11	55.12	16.78	49.17	0.00	41.01	60.02	25.27	32.69	10.61	6.70	47.98	43.37	46.19	29.40	15.05	27.84	48.50	41.22	6.79	
37.78	46.94	26.28	22.80	43.70	29.92	47.96	34.17	31.73	34.46	35.73	22.10	31.67	11.40	29.29	28.27	6.71	52.68	33.87	22.72	3.48	34.65	10.11	57.40	5.26	57.62	57.63	13.16	45.28	45.33	36.31	29.61	41.39	52.46	52.58	9.51	35.77	51.70	38.45	23.31	36.06	20.47	52.77	29.23	5.20	8.97	14.95	34.63	3.69	10.96	51.19	25.27	33.00	36.90	55.72	22.16	22.46	47.97	35.94	41.01	0.00	54.92	30.19	54.83	38.03	40.47	35.44	33.74	7.06	61.10	28.18	49.70	47.19	3.06	46.39	
28.12	52.44	61.26	69.37	37.70	72.52	48.08	25.36	73.01	76.15	25.81	48.67	45.02	44.11	73.45	32.96	61.58	33.12	76.67	51.52	52.43	22.33	52.88	47.25	52.75	43.44	51.84	41.81	59.29	16.49	49.01	25.33	37.26	19.57	4.01	46.37	68.07	44.55	45.51	64.90	19.53	55.23	54.13	60.20	51.97	52.84	42.03	22.19	53.26	44.66	12.60	29.88	25.21	76.07	48.88	51.70	40.95	48.77	19.15	60.02	54.92	0.00	36.29	37.11	67.20	65.51	19.52	21.62	51.53	50.41	61.39	37.68	11.53	51.99	58.87	
9.51	22.64	25.37	35.40	13.88	37.07	21.10	31.11	37.27	40.32	10.50	13.46	9.26	20.04	38.30	32.10	35.18	22.55	41.02	15.99	29.84	27.88	22.67	28.49	31.63	27.94	30.01	20.57	26.25	20.96	14.53	20.12	11.57	25.26	36.04	21.11	31.79	22.86	12.99	29.97	18.86	20.32	27.34	23.97	25.20	34.31	15.85	15.34	31.01	20.19	27.04	16.17	11.98	39.93	27.52	16.32	34.25	21.42	23.92	25.27	30.19	36.29	0.00	24.67	31.08	29.85	22.72	18.10	31.71	32.44	25.27	19.68	25.15	28.50	26.44	
19.23	20.79	43.57	56.04	11.55	55.10	15.60	47.30	54.48	56.93	23.18	35.46	25.75	44.58	56.87	51.42	59.57	4.12	58.12	36.91	54.49	43.11	46.75	10.27	56.22	6.34	15.19	44.72	29.32	22.85	24.90	37.74	13.70	17.58	39.41	45.76	45.38	9.58	20.52	49.79	31.46	41.49	19.52	40.46	49.79	58.72	40.43	29.05	55.65	44.77	24.55	36.66	27.53	55.12	12.45	37.44	55.97	16.30	37.47	32.69	54.83	37.11	24.67	0.00	42.90	39.38	36.44	32.70	56.19	13.31	42.45	5.56	27.32	53.17	28.21	
39.28	23.19	11.75	21.52	33.41	15.94	27.88	59.22	14.30	15.58	41.44	21.43	22.19	36.64	18.10	57.40	37.60	43.83	17.10	18.79	40.52	56.94	28.56	38.05	42.82	41.10	34.91	39.45	15.45	51.24	19.14	49.00	32.48	53.17	67.11	35.43	3.53	34.24	23.48	16.42	49.69	18.31	27.75	9.30	34.06	46.67	34.37	46.26	41.33	36.22	56.90	43.81	42.90	12.80	35.01	19.02	55.70	27.30	54.10	10.61	38.03	67.20	31.08	42.90	0.00	4.43	52.96	48.58	44.22	39.96	9.89	37.82	55.84	39.02	16.97	
37.42	19.21	14.54	25.53	30.47	20.31	24.08	59.21	18.72	20.00	39.95	21.96	20.66	37.89	22.46	57.96	40.63	40.58	21.53	19.64	42.72	56.66	30.66	34.00	45.04	37.21	30.69	40.54	11.16	49.30	16.67	48.70	29.77	50.61	65.67	36.92	7.92	30.45	20.75	20.05	48.69	20.17	23.50	11.24	36.17	48.86	35.22	45.19	43.60	37.53	54.76	43.69	41.82	17.11	30.92	19.99	56.88	23.46	53.44	6.70	40.47	65.51	29.85	39.38	4.43	0.00	52.27	47.76	46.33	35.76	12.50	34.48	54.04	41.18	12.67	
18.94	44.04	44.97	51.32	30.95	55.40	41.09	10.91	56.20	59.39	14.74	32.35	31.94	24.84	56.04	16.44	42.11	32.53	59.69	35.26	32.91	6.68	34.17	44.70	33.26	42.18	48.02	22.38	48.81	15.39	37.21	5.83	29.39	23.82	17.21	27.13	53.07	40.12	35.03	47.54	5.01	38.24	47.65	44.76	32.69	33.53	23.25	8.12	33.74	25.41	19.06	10.83	11.11	59.89	45.08	35.29	23.33	41.62	1.21	47.98	35.44	19.52	22.72	36.44	52.96	52.27	0.00	4.67	32.09	48.58	45.54	34.09	14.16	32.49	48.86	
14.53	39.41	40.97	48.01	26.52	51.69	36.54	14.77	52.39	55.57	10.27	28.28	27.34	22.63	52.45	18.98	40.29	28.91	55.95	31.20	31.55	10.77	31.27	40.54	32.21	38.23	43.70	20.58	44.15	13.35	32.56	5.65	24.88	21.73	20.02	24.86	48.81	35.80	30.36	43.90	2.37	34.42	43.10	40.55	30.45	33.02	20.40	3.71	32.48	23.17	18.23	8.47	6.46	55.91	40.78	31.27	24.84	37.06	5.88	43.37	33.74	21.62	18.10	32.70	48.58	47.76	4.67	0.00	31.26	44.47	41.43	29.97	13.72	30.92	44.19	
37.98	50.78	32.53	29.86	45.58	36.93	51.16	28.98	38.71	41.47	35.25	26.36	35.05	11.68	36.35	22.39	12.49	53.61	40.91	27.58	3.81	30.14	15.68	59.92	1.88	59.64	60.71	11.69	50.10	43.84	40.21	26.40	43.26	51.55	48.81	10.99	42.18	54.22	41.71	30.13	33.63	26.15	56.46	35.16	10.17	2.72	15.87	32.86	3.39	11.57	49.35	23.02	31.88	43.84	58.56	27.08	15.81	51.26	32.38	46.19	7.06	51.53	31.71	56.19	44.22	46.33	32.09	31.26	0.00	63.77	34.33	51.38	44.98	5.21	51.08	
30.11	17.07	44.21	57.24	18.86	54.51	13.69	59.24	53.41	55.30	34.36	39.63	29.58	52.15	56.52	62.54	64.80	17.37	56.71	40.15	61.45	55.16	51.87	4.01	63.45	6.97	5.11	52.97	24.61	35.92	26.08	49.03	21.07	30.86	52.72	52.85	43.08	9.58	22.88	50.86	43.56	44.32	12.30	40.52	55.90	66.43	47.97	40.76	62.61	52.21	37.86	46.99	38.65	52.76	5.53	40.75	66.13	13.94	49.68	29.40	61.10	50.41	32.44	13.31	39.96	35.76	48.58	44.47	63.77	0.00	42.62	14.50	40.54	59.99	23.14	
34.44	25.66	2.06	14.74	31.57	12.68	29.22	50.75	12.34	15.21	35.73	13.19	17.90	27.10	14.42	48.31	28.14	42.44	16.10	10.29	30.63	48.84	18.68	39.92	32.93	42.12	37.90	30.02	20.24	46.21	17.59	41.05	30.04	49.57	60.81	25.75	8.22	35.12	21.94	8.47	42.85	8.60	31.23	2.10	24.18	36.78	25.22	39.60	31.45	26.65	52.22	35.68	36.36	14.68	37.21	10.32	46.12	28.83	46.61	15.05	28.18	61.39	25.27	42.45	9.89	12.50	45.54	41.43	34.33	42.62	0.00	36.98	50.41	29.14	21.68	
15.70	16.61	38.06	50.49	6.09	49.64	11.50	44.74	49.07	51.57	19.92	29.96	20.20	39.71	51.39	48.20	54.27	6.19	52.73	31.36	49.51	40.67	41.40	10.61	51.31	8.56	14.43	40.06	24.92	22.11	19.47	34.61	8.33	18.83	39.49	40.77	40.17	6.87	15.05	44.25	29.08	35.95	16.71	35.01	44.61	53.95	35.53	26.26	50.67	39.87	25.15	32.88	24.24	49.86	11.42	31.90	52.17	12.23	35.20	27.84	49.70	37.68	19.68	5.56	37.82	34.48	34.09	29.97	51.38	14.50	36.98	0.00	26.99	48.15	23.97	
16.63	41.08	50.41	59.31	26.38	61.91	36.87	23.96	62.26	65.35	14.68	38.01	33.65	35.90	62.97	30.44	53.63	23.21	65.97	40.78	45.16	19.85	43.63	37.08	45.90	33.62	41.37	34.11	47.78	5.05	37.50	18.96	25.81	11.05	12.58	38.03	56.83	33.80	33.98	54.47	11.35	44.73	43.07	49.11	43.56	46.73	33.13	12.66	46.13	36.40	4.95	22.05	15.02	65.07	38.37	41.01	37.49	37.54	14.55	48.50	47.19	11.53	25.15	27.32	55.84	54.04	14.16	13.72	44.98	40.54	50.41	26.99	0.00	44.46	47.39	
35.65	46.37	27.33	25.11	42.21	31.98	47.07	31.12	33.70	36.53	33.39	21.68	30.82	8.97	31.50	25.29	9.75	50.85	36.04	22.68	1.58	31.60	10.52	56.21	3.89	56.22	56.70	10.35	45.27	42.76	35.75	26.67	39.89	50.05	49.60	7.42	36.97	50.50	37.57	25.01	33.26	21.02	52.13	30.00	5.01	7.68	12.85	31.96	2.67	8.62	48.54	22.46	30.48	38.79	54.68	22.16	19.75	47.12	32.96	41.22	3.06	51.99	28.50	53.17	39.02	41.18	32.49	30.92	5.21	59.99	29.14	48.15	44.46	0.00	46.30	
31.32	7.42	23.61	36.29	21.48	32.27	12.62	57.53	30.91	32.50	34.80	24.73	17.95	40.76	34.37	57.95	48.18	30.15	33.99	23.67	47.88	54.30	36.29	21.62	50.16	25.15	18.05	42.78	1.54	42.38	12.14	46.55	21.62	41.86	59.72	40.48	20.26	18.78	13.88	30.14	44.52	26.43	10.85	19.70	41.45	53.77	37.18	41.00	48.93	40.56	47.08	42.34	37.78	29.75	18.49	24.23	58.66	11.91	50.07	6.79	46.39	58.87	26.44	28.21	16.97	12.67	48.86	44.19	51.08	23.14	21.68	23.97	47.39	46.30	0.00	
